IDX,dataset,corruption,severity,fileindex,filename,label,filepath,binarylabel
8099,OCT,clean,clean,NORMAL-1016042-45,NORMAL-1016042-45.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-45.jpeg,0
8100,OCT,clean,clean,NORMAL-1016042-46,NORMAL-1016042-46.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-46.jpeg,0
8101,OCT,clean,clean,NORMAL-1016042-47,NORMAL-1016042-47.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-47.jpeg,0
8102,OCT,clean,clean,NORMAL-1016042-48,NORMAL-1016042-48.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-48.jpeg,0
8103,OCT,clean,clean,NORMAL-1016042-49,NORMAL-1016042-49.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-49.jpeg,0
8104,OCT,clean,clean,NORMAL-1016042-5,NORMAL-1016042-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-5.jpeg,0
8105,OCT,clean,clean,NORMAL-1016042-50,NORMAL-1016042-50.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-50.jpeg,0
8106,OCT,clean,clean,NORMAL-1016042-51,NORMAL-1016042-51.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-51.jpeg,0
8107,OCT,clean,clean,NORMAL-1016042-52,NORMAL-1016042-52.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-52.jpeg,0
8108,OCT,clean,clean,NORMAL-1016042-53,NORMAL-1016042-53.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-53.jpeg,0
8109,OCT,clean,clean,NORMAL-1016042-54,NORMAL-1016042-54.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-54.jpeg,0
8110,OCT,clean,clean,NORMAL-1016042-55,NORMAL-1016042-55.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-55.jpeg,0
8111,OCT,clean,clean,NORMAL-1016042-56,NORMAL-1016042-56.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-56.jpeg,0
8112,OCT,clean,clean,NORMAL-1016042-57,NORMAL-1016042-57.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-57.jpeg,0
8113,OCT,clean,clean,NORMAL-1016042-58,NORMAL-1016042-58.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-58.jpeg,0
8114,OCT,clean,clean,NORMAL-1016042-59,NORMAL-1016042-59.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-59.jpeg,0
8115,OCT,clean,clean,NORMAL-1016042-6,NORMAL-1016042-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-6.jpeg,0
8116,OCT,clean,clean,NORMAL-1016042-60,NORMAL-1016042-60.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-60.jpeg,0
8117,OCT,clean,clean,NORMAL-1016042-61,NORMAL-1016042-61.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-61.jpeg,0
8118,OCT,clean,clean,NORMAL-1016042-62,NORMAL-1016042-62.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-62.jpeg,0
8119,OCT,clean,clean,NORMAL-1016042-7,NORMAL-1016042-7.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-7.jpeg,0
8120,OCT,clean,clean,NORMAL-1016042-8,NORMAL-1016042-8.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-8.jpeg,0
8121,OCT,clean,clean,NORMAL-1016042-9,NORMAL-1016042-9.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016042-9.jpeg,0
8122,OCT,clean,clean,NORMAL-1016710-1,NORMAL-1016710-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016710-1.jpeg,0
8123,OCT,clean,clean,NORMAL-1016710-2,NORMAL-1016710-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016710-2.jpeg,0
8124,OCT,clean,clean,NORMAL-1016710-3,NORMAL-1016710-3.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016710-3.jpeg,0
8125,OCT,clean,clean,NORMAL-1016710-4,NORMAL-1016710-4.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016710-4.jpeg,0
8126,OCT,clean,clean,NORMAL-1016710-5,NORMAL-1016710-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016710-5.jpeg,0
8127,OCT,clean,clean,NORMAL-1016710-6,NORMAL-1016710-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016710-6.jpeg,0
8128,OCT,clean,clean,NORMAL-1016710-7,NORMAL-1016710-7.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1016710-7.jpeg,0
8129,OCT,clean,clean,NORMAL-1017127-1,NORMAL-1017127-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017127-1.jpeg,0
8130,OCT,clean,clean,NORMAL-1017127-2,NORMAL-1017127-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017127-2.jpeg,0
8131,OCT,clean,clean,NORMAL-1017127-3,NORMAL-1017127-3.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017127-3.jpeg,0
8132,OCT,clean,clean,NORMAL-1017127-4,NORMAL-1017127-4.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017127-4.jpeg,0
8133,OCT,clean,clean,NORMAL-1017127-5,NORMAL-1017127-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017127-5.jpeg,0
8134,OCT,clean,clean,NORMAL-1017127-6,NORMAL-1017127-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017127-6.jpeg,0
8135,OCT,clean,clean,NORMAL-1017127-7,NORMAL-1017127-7.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017127-7.jpeg,0
8136,OCT,clean,clean,NORMAL-1017127-8,NORMAL-1017127-8.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017127-8.jpeg,0
8137,OCT,clean,clean,NORMAL-1017237-1,NORMAL-1017237-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017237-1.jpeg,0
8138,OCT,clean,clean,NORMAL-1017237-2,NORMAL-1017237-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017237-2.jpeg,0
8139,OCT,clean,clean,NORMAL-1017237-3,NORMAL-1017237-3.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017237-3.jpeg,0
8140,OCT,clean,clean,NORMAL-1017237-4,NORMAL-1017237-4.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017237-4.jpeg,0
8141,OCT,clean,clean,NORMAL-1017237-5,NORMAL-1017237-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017237-5.jpeg,0
8142,OCT,clean,clean,NORMAL-1017237-6,NORMAL-1017237-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017237-6.jpeg,0
8143,OCT,clean,clean,NORMAL-1017237-7,NORMAL-1017237-7.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017237-7.jpeg,0
8144,OCT,clean,clean,NORMAL-1017237-8,NORMAL-1017237-8.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1017237-8.jpeg,0
8145,OCT,clean,clean,NORMAL-101880-1,NORMAL-101880-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-101880-1.jpeg,0
8146,OCT,clean,clean,NORMAL-101880-2,NORMAL-101880-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-101880-2.jpeg,0
8147,OCT,clean,clean,NORMAL-101880-3,NORMAL-101880-3.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-101880-3.jpeg,0
8148,OCT,clean,clean,NORMAL-101880-4,NORMAL-101880-4.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-101880-4.jpeg,0
8149,OCT,clean,clean,NORMAL-101880-5,NORMAL-101880-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-101880-5.jpeg,0
8150,OCT,clean,clean,NORMAL-101880-6,NORMAL-101880-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-101880-6.jpeg,0
8151,OCT,clean,clean,NORMAL-101880-7,NORMAL-101880-7.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-101880-7.jpeg,0
8152,OCT,clean,clean,NORMAL-101880-8,NORMAL-101880-8.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-101880-8.jpeg,0
8153,OCT,clean,clean,NORMAL-1025847-1,NORMAL-1025847-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1025847-1.jpeg,0
8154,OCT,clean,clean,NORMAL-1025847-2,NORMAL-1025847-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1025847-2.jpeg,0
8155,OCT,clean,clean,NORMAL-1025847-3,NORMAL-1025847-3.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1025847-3.jpeg,0
8156,OCT,clean,clean,NORMAL-1025847-4,NORMAL-1025847-4.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1025847-4.jpeg,0
8157,OCT,clean,clean,NORMAL-1025847-5,NORMAL-1025847-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1025847-5.jpeg,0
8158,OCT,clean,clean,NORMAL-1025847-6,NORMAL-1025847-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1025847-6.jpeg,0
8159,OCT,clean,clean,NORMAL-1025847-7,NORMAL-1025847-7.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1025847-7.jpeg,0
8160,OCT,clean,clean,NORMAL-1025847-8,NORMAL-1025847-8.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1025847-8.jpeg,0
8161,OCT,clean,clean,NORMAL-1027133-1,NORMAL-1027133-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-1.jpeg,0
8162,OCT,clean,clean,NORMAL-1027133-10,NORMAL-1027133-10.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-10.jpeg,0
8163,OCT,clean,clean,NORMAL-1027133-11,NORMAL-1027133-11.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-11.jpeg,0
8164,OCT,clean,clean,NORMAL-1027133-12,NORMAL-1027133-12.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-12.jpeg,0
8165,OCT,clean,clean,NORMAL-1027133-13,NORMAL-1027133-13.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-13.jpeg,0
8166,OCT,clean,clean,NORMAL-1027133-14,NORMAL-1027133-14.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-14.jpeg,0
8167,OCT,clean,clean,NORMAL-1027133-15,NORMAL-1027133-15.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-15.jpeg,0
8168,OCT,clean,clean,NORMAL-1027133-16,NORMAL-1027133-16.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-16.jpeg,0
8169,OCT,clean,clean,NORMAL-1027133-17,NORMAL-1027133-17.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-17.jpeg,0
8170,OCT,clean,clean,NORMAL-1027133-18,NORMAL-1027133-18.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-18.jpeg,0
8171,OCT,clean,clean,NORMAL-1027133-19,NORMAL-1027133-19.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-19.jpeg,0
8172,OCT,clean,clean,NORMAL-1027133-2,NORMAL-1027133-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-2.jpeg,0
8173,OCT,clean,clean,NORMAL-1027133-20,NORMAL-1027133-20.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-20.jpeg,0
8174,OCT,clean,clean,NORMAL-1027133-3,NORMAL-1027133-3.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-3.jpeg,0
8175,OCT,clean,clean,NORMAL-1027133-4,NORMAL-1027133-4.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-4.jpeg,0
8176,OCT,clean,clean,NORMAL-1027133-5,NORMAL-1027133-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-5.jpeg,0
8177,OCT,clean,clean,NORMAL-1027133-6,NORMAL-1027133-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-6.jpeg,0
8178,OCT,clean,clean,NORMAL-1027133-7,NORMAL-1027133-7.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-7.jpeg,0
8179,OCT,clean,clean,NORMAL-1027133-8,NORMAL-1027133-8.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-8.jpeg,0
8180,OCT,clean,clean,NORMAL-1027133-9,NORMAL-1027133-9.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1027133-9.jpeg,0
8181,OCT,clean,clean,NORMAL-1028077-1,NORMAL-1028077-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1028077-1.jpeg,0
8182,OCT,clean,clean,NORMAL-1028077-2,NORMAL-1028077-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1028077-2.jpeg,0
8183,OCT,clean,clean,NORMAL-1028077-3,NORMAL-1028077-3.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1028077-3.jpeg,0
8184,OCT,clean,clean,NORMAL-1028077-4,NORMAL-1028077-4.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1028077-4.jpeg,0
8185,OCT,clean,clean,NORMAL-1028077-5,NORMAL-1028077-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1028077-5.jpeg,0
8186,OCT,clean,clean,NORMAL-1028077-6,NORMAL-1028077-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1028077-6.jpeg,0
8187,OCT,clean,clean,NORMAL-1038998-1,NORMAL-1038998-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-1.jpeg,0
8188,OCT,clean,clean,NORMAL-1038998-10,NORMAL-1038998-10.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-10.jpeg,0
8189,OCT,clean,clean,NORMAL-1038998-11,NORMAL-1038998-11.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-11.jpeg,0
8190,OCT,clean,clean,NORMAL-1038998-12,NORMAL-1038998-12.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-12.jpeg,0
8191,OCT,clean,clean,NORMAL-1038998-13,NORMAL-1038998-13.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-13.jpeg,0
8192,OCT,clean,clean,NORMAL-1038998-14,NORMAL-1038998-14.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-14.jpeg,0
8193,OCT,clean,clean,NORMAL-1038998-15,NORMAL-1038998-15.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-15.jpeg,0
8194,OCT,clean,clean,NORMAL-1038998-16,NORMAL-1038998-16.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-16.jpeg,0
8195,OCT,clean,clean,NORMAL-1038998-17,NORMAL-1038998-17.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-17.jpeg,0
8196,OCT,clean,clean,NORMAL-1038998-18,NORMAL-1038998-18.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-18.jpeg,0
8197,OCT,clean,clean,NORMAL-1038998-19,NORMAL-1038998-19.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-19.jpeg,0
8198,OCT,clean,clean,NORMAL-1038998-2,NORMAL-1038998-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-2.jpeg,0
8199,OCT,clean,clean,NORMAL-1038998-20,NORMAL-1038998-20.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-20.jpeg,0
8200,OCT,clean,clean,NORMAL-1038998-21,NORMAL-1038998-21.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-21.jpeg,0
8201,OCT,clean,clean,NORMAL-1038998-3,NORMAL-1038998-3.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-3.jpeg,0
8202,OCT,clean,clean,NORMAL-1038998-4,NORMAL-1038998-4.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-4.jpeg,0
8203,OCT,clean,clean,NORMAL-1038998-5,NORMAL-1038998-5.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-5.jpeg,0
8204,OCT,clean,clean,NORMAL-1038998-6,NORMAL-1038998-6.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-6.jpeg,0
8205,OCT,clean,clean,NORMAL-1038998-7,NORMAL-1038998-7.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-7.jpeg,0
8206,OCT,clean,clean,NORMAL-1038998-8,NORMAL-1038998-8.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-8.jpeg,0
8207,OCT,clean,clean,NORMAL-1038998-9,NORMAL-1038998-9.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1038998-9.jpeg,0
8208,OCT,clean,clean,NORMAL-1039105-1,NORMAL-1039105-1.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1039105-1.jpeg,0
8209,OCT,clean,clean,NORMAL-1039105-2,NORMAL-1039105-2.jpeg,NORMAL,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\OCT\train\NORMAL\NORMAL-1039105-2.jpeg,0
